isi,prime,target,condition,meanRT
50,eye,star,unrel_weak,623.2
1050,eye,star,unrel_weak,706.2
50,glare,stare,strong,656.9
1050,glare,stare,strong,824.5
50,watch,stare,weak,685.2
1050,watch,stare,weak,715.8
50,trustworthy,stare,unrel_strong,696.0
1050,trustworthy,stare,unrel_strong,757.9
50,insult,stare,unrel_weak,616.3
1050,insult,stare,unrel_weak,727.4
50,finish,start,strong,577.1
1050,finish,start,strong,605.9
50,end,start,weak,778.0
1050,end,start,weak,638.3
50,porcelain,start,unrel_strong,620.0
1050,porcelain,start,unrel_strong,614.5
50,crew,start,unrel_weak,677.5
1050,crew,start,unrel_weak,591.3
50,governor,state,strong,584.2
1050,governor,state,strong,652.9
50,city,state,weak,657.7
1050,city,state,weak,710.8
50,saint,state,unrel_strong,687.3
1050,saint,state,unrel_strong,658.6
50,cotton,state,unrel_weak,682.3
1050,cotton,state,unrel_weak,619.0
50,united,states,strong,646.6
1050,united,states,strong,748.8
50,southern,states,weak,645.4
1050,southern,states,weak,701.5
50,lips,states,unrel_strong,739.4
1050,lips,states,unrel_strong,781.2
50,cork,states,unrel_weak,712.9
1050,cork,states,unrel_weak,860.4
50,service,station,strong,670.3
1050,service,station,strong,791.3
50,train,station,weak,678.4
1050,train,station,weak,885.5
50,rights,station,unrel_strong,662.0
1050,rights,station,unrel_strong,733.5
50,hawaii,station,unrel_weak,707.0
1050,hawaii,station,unrel_weak,647.7
50,remain,stay,strong,597.5
1050,remain,stay,strong,686.6
50,move,stay,weak,588.3
1050,move,stay,weak,598.4
50,celery,stay,unrel_strong,690.0
1050,celery,stay,unrel_strong,698.4
50,plate,stay,unrel_weak,694.0
1050,plate,stay,unrel_weak,689.0
50,meat,steak,strong,611.2
1050,meat,steak,strong,610.2
50,veal,steak,weak,669.3
1050,veal,steak,weak,680.1
50,drapes,steak,unrel_strong,753.2
1050,drapes,steak,unrel_strong,637.2
50,letter,steak,unrel_weak,671.3
1050,letter,steak,unrel_weak,823.6
50,thief,steal,strong,643.5
1050,thief,steal,strong,628.4
50,obtain,steal,weak,714.8
1050,obtain,steal,weak,605.7
50,sure,steal,unrel_strong,736.2
1050,sure,steal,unrel_strong,750.5
50,plaque,steal,unrel_weak,641.7
1050,plaque,steal,unrel_weak,664.2
50,iron,steel,strong,760.1
1050,iron,steel,strong,582.9
50,industry,steel,weak,606.5
1050,industry,steel,weak,705.4
50,usual,steel,unrel_strong,724.4
1050,usual,steel,unrel_strong,750.9
50,pool,steel,unrel_weak,789.4
1050,pool,steel,unrel_weak,759.9
50,drum,stick,strong,626.7
1050,drum,stick,strong,679.0
50,attach,stick,weak,727.3
1050,attach,stick,weak,710.4
50,spot,stick,unrel_strong,708.4
1050,spot,stick,unrel_strong,723.5
50,player,stick,unrel_weak,699.5
1050,player,stick,unrel_weak,619.8
50,hairspray,sticky,strong,670.8
1050,hairspray,sticky,strong,643.8
50,goo,sticky,weak,681.2
1050,goo,sticky,weak,755.2
50,hold,sticky,unrel_strong,751.6
1050,hold,sticky,unrel_strong,833.2
50,alcohol,sticky,unrel_weak,725.3
1050,alcohol,sticky,unrel_weak,805.8
50,rigid,stiff,strong,679.0
1050,rigid,stiff,strong,731.5
50,cardboard,stiff,weak,723.8
1050,cardboard,stiff,weak,805.8
50,pudding,stiff,unrel_strong,734.0
1050,pudding,stiff,unrel_strong,816.7
50,rat,stiff,unrel_weak,756.2
1050,rat,stiff,unrel_weak,786.6
50,motionless,still,strong,628.9
1050,motionless,still,strong,719.9
50,silent,still,weak,621.0
1050,silent,still,weak,744.5
50,beautiful,still,unrel_strong,618.1
1050,beautiful,still,unrel_strong,651.9
50,flow,still,unrel_weak,584.9
1050,flow,still,unrel_weak,724.7
50,bee,sting,strong,701.8
1050,bee,sting,strong,700.3
50,hornet,sting,weak,638.5
1050,hornet,sting,weak,633.9
50,hindsight,sting,unrel_strong,723.9
1050,hindsight,sting,unrel_strong,759.7
50,crawl,sting,unrel_weak,709.1
1050,crawl,sting,unrel_weak,735.7
50,intestine,stomach,strong,676.8
1050,intestine,stomach,strong,639.6
50,nauseous,stomach,weak,612.3
1050,nauseous,stomach,weak,664.5
50,hitchhike,stomach,unrel_strong,648.8
1050,hitchhike,stomach,unrel_strong,666.7
50,thought,stomach,unrel_weak,654.0
1050,thought,stomach,unrel_weak,745.1
50,rock,stone,strong,688.8
1050,rock,stone,strong,655.3
50,stick,stone,weak,768.9
1050,stick,stone,weak,630.8
50,ointment,stone,unrel_strong,634.7
1050,ointment,stone,unrel_strong,654.5
50,adjustment,stone,unrel_weak,657.1
1050,adjustment,stone,unrel_weak,626.5
50,halt,stop,strong,621.8
1050,halt,stop,strong,648.5
50,warning,stop,weak,602.9
1050,warning,stop,weak,565.1
50,speed,stop,unrel_strong,644.4
1050,speed,stop,unrel_strong,653.5
50,penny,stop,unrel_weak,660.9
1050,penny,stop,unrel_weak,641.3
50,warehouse,storage,strong,628.3
1050,warehouse,storage,strong,690.6
50,trunk,storage,weak,596.1
1050,trunk,storage,weak,705.6
50,balcony,storage,unrel_strong,633.2
1050,balcony,storage,unrel_strong,676.0
50,deny,storage,unrel_weak,638.7
1050,deny,storage,unrel_weak,733.6
50,grocery,store,strong,537.8
1050,grocery,store,strong,729.8
50,sales,store,weak,727.4
1050,sales,store,weak,726.8
50,white,store,unrel_strong,659.8
1050,white,store,unrel_strong,737.9
50,english,store,unrel_weak,628.9
1050,english,store,unrel_weak,621.8
50,hurricane,storm,strong,651.2
1050,hurricane,storm,strong,599.6
50,tropical,storm,weak,623.9
1050,tropical,storm,weak,673.8
50,suggestion,storm,unrel_strong,686.2
1050,suggestion,storm,unrel_strong,673.9
50,curse,storm,unrel_weak,611.9
1050,curse,storm,unrel_weak,648.6
50,legend,story,strong,600.3
1050,legend,story,strong,638.1
50,fairy,story,weak,618.2
1050,fairy,story,weak,685.2
50,label,story,unrel_strong,562.2
1050,label,story,unrel_strong,627.9
50,ignore,story,unrel_weak,638.1
1050,ignore,story,unrel_weak,672.8
50,appliance,stove,strong,670.8
1050,appliance,stove,strong,729.3
50,kettle,stove,weak,589.0
1050,kettle,stove,weak,720.4
50,digit,stove,unrel_strong,682.4
1050,digit,stove,unrel_strong,734.4
50,second,stove,unrel_weak,675.2
1050,second,stove,unrel_weak,710.2
50,curve,straight,strong,654.1
1050,curve,straight,strong,663.9
50,ruler,straight,weak,680.1
1050,ruler,straight,weak,699.3
50,squad,straight,unrel_strong,685.1
1050,squad,straight,unrel_strong,755.5
50,grasp,straight,unrel_weak,666.1
1050,grasp,straight,unrel_weak,677.0
50,weird,strange,strong,646.9
1050,weird,strange,strong,637.1
50,behavior,strange,weak,670.9
1050,behavior,strange,weak,610.7
50,plaster,strange,unrel_strong,804.3
1050,plaster,strange,unrel_strong,659.7
50,duck,strange,unrel_weak,696.1
1050,duck,strange,unrel_weak,722.5
50,jock,strap,strong,729.8
1050,jock,strap,strong,719.1
50,belt,strap,weak,673.0
1050,belt,strap,weak,809.3
50,pan,strap,unrel_strong,801.4
1050,pan,strap,unrel_strong,760.4
50,network,strap,unrel_weak,686.7
1050,network,strap,unrel_weak,736.5
50,hut,straw,strong,596.6
1050,hut,straw,strong,780.2
50,sip,straw,weak,712.2
1050,sip,straw,weak,675.3
50,monotonous,straw,unrel_strong,668.7
1050,monotonous,straw,unrel_strong,840.1
50,seatbelt,straw,unrel_weak,653.7
1050,seatbelt,straw,unrel_weak,814.9
50,shortcake,strawberry,strong,611.8
1050,shortcake,strawberry,strong,745.8
50,festival,strawberry,weak,632.9
1050,festival,strawberry,weak,676.5
50,triumph,strawberry,unrel_strong,697.3
1050,triumph,strawberry,unrel_strong,681.8
50,title,strawberry,unrel_weak,760.0
1050,title,strawberry,unrel_weak,747.1
50,brook,stream,strong,663.7
1050,brook,stream,strong,623.7
50,canal,stream,weak,771.5
1050,canal,stream,weak,633.9
50,squid,stream,unrel_strong,680.3
1050,squid,stream,unrel_strong,725.5
50,annual,stream,unrel_weak,650.6
1050,annual,stream,unrel_weak,701.3
50,boulevard,street,strong,740.0
1050,boulevard,street,strong,655.2
50,cross,street,weak,672.5
1050,cross,street,weak,636.8
50,noisy,street,unrel_strong,663.2
1050,noisy,street,unrel_strong,686.1
50,conclude,street,unrel_weak,687.6
1050,conclude,street,unrel_weak,660.7
50,weakness,strength,strong,674.1
1050,weakness,strength,strong,634.7
50,force,strength,weak,609.1
1050,force,strength,weak,674.2
50,cut,strength,unrel_strong,624.8
1050,cut,strength,unrel_strong,708.7
50,depend,strength,unrel_weak,644.4
1050,depend,strength,unrel_weak,698.4
50,tension,stress,strong,606.7
1050,tension,stress,strong,731.9
50,crisis,stress,weak,695.9
1050,crisis,stress,weak,703.8
50,wings,stress,unrel_strong,626.4
1050,wings,stress,unrel_strong,655.9
50,cradle,stress,unrel_weak,620.4
1050,cradle,stress,unrel_weak,742.7
50,discipline,strict,strong,689.5
1050,discipline,strict,strong,708.3
50,lenient,strict,weak,861.6
1050,lenient,strict,weak,746.3
50,tangy,strict,unrel_strong,715.5
1050,tangy,strict,unrel_strong,682.5
50,geese,strict,unrel_weak,751.4
1050,geese,strict,unrel_weak,635.6
50,guitar,string,strong,592.1
1050,guitar,string,strong,816.7
50,strand,string,weak,656.4
1050,strand,string,weak,690.1
50,notice,string,unrel_strong,727.7
1050,notice,string,unrel_strong,831.1
50,costume,string,unrel_weak,688.7
1050,costume,string,unrel_weak,693.4
50,plaid,stripe,strong,722.4
1050,plaid,stripe,strong,729.5
50,solid,stripe,weak,703.9
1050,solid,stripe,weak,872.0
50,jaws,stripe,unrel_strong,719.9
1050,jaws,stripe,unrel_strong,754.8
50,end,stripe,unrel_weak,719.1
1050,end,stripe,unrel_weak,734.8
50,powerful,strong,strong,633.4
1050,powerful,strong,strong,560.8
50,muscle,strong,weak,641.5
1050,muscle,strong,weak,629.6
50,heroine,strong,unrel_strong,616.1
1050,heroine,strong,unrel_strong,611.0
50,executive,strong,unrel_weak,577.2
1050,executive,strong,unrel_weak,641.1
50,graduate,student,strong,565.3
1050,graduate,student,strong,641.6
50,serious,student,weak,633.7
1050,serious,student,weak,670.5
50,sick,student,unrel_strong,601.1
1050,sick,student,unrel_strong,621.5
50,spatula,student,unrel_weak,681.4
1050,spatula,student,unrel_weak,706.7
50,homework,study,strong,608.3
1050,homework,study,strong,579.5
50,desk,study,weak,570.8
1050,desk,study,weak,604.4
50,whiskey,study,unrel_strong,668.3
1050,whiskey,study,unrel_strong,633.8
50,wake,study,unrel_weak,581.5
1050,wake,study,unrel_weak,635.3
50,gullible,stupid,strong,652.7
1050,gullible,stupid,strong,685.7
50,clever,stupid,weak,644.7
1050,clever,stupid,weak,629.6
50,malt,stupid,unrel_strong,601.3
1050,malt,stupid,unrel_strong,643.5
50,how,stupid,unrel_weak,631.8
1050,how,stupid,unrel_weak,743.9
50,technique,style,strong,682.8
1050,technique,style,strong,637.5
50,modern,style,weak,701.5
1050,modern,style,weak,601.9
50,lobe,style,unrel_strong,624.4
1050,lobe,style,unrel_strong,599.9
50,lose,style,unrel_weak,609.7
1050,lose,style,unrel_weak,774.7
50,topic,subject,strong,639.0
1050,topic,subject,strong,781.8
50,object,subject,weak,632.6
1050,object,subject,weak,538.7
50,war,subject,unrel_strong,552.5
1050,war,subject,unrel_strong,739.1
50,revival,subject,unrel_weak,626.7
1050,revival,subject,unrel_weak,594.1
50,periscope,submarine,strong,771.9
1050,periscope,submarine,strong,782.2
50,vessel,submarine,weak,725.4
1050,vessel,submarine,weak,794.9
50,fries,submarine,unrel_strong,791.3
1050,fries,submarine,unrel_strong,938.9
50,several,submarine,unrel_weak,783.0
1050,several,submarine,unrel_weak,871.5
50,add,subtract,strong,707.2
1050,add,subtract,strong,703.7
50,difference,subtract,weak,687.4
1050,difference,subtract,weak,849.0
50,sash,subtract,unrel_strong,799.6
1050,sash,subtract,unrel_strong,841.5
50,animal,subtract,unrel_weak,822.5
1050,animal,subtract,unrel_weak,777.0
50,excel,succeed,strong,716.1
1050,excel,succeed,strong,637.0
50,achieve,succeed,weak,612.2
1050,achieve,succeed,weak,695.5
50,thanks,succeed,unrel_strong,657.3
1050,thanks,succeed,unrel_strong,652.9
50,pear,succeed,unrel_weak,653.3
1050,pear,succeed,unrel_weak,716.4
50,failure,success,strong,605.0
1050,failure,success,strong,785.7
50,achievement,success,weak,588.7
1050,achievement,success,weak,657.4
50,hoop,success,unrel_strong,656.7
1050,hoop,success,unrel_strong,613.3
50,herb,success,unrel_weak,623.9
1050,herb,success,unrel_weak,693.4
50,smother,suffocate,strong,852.1
1050,smother,suffocate,strong,872.4
50,drown,suffocate,weak,765.7
1050,drown,suffocate,weak,762.4
50,powerful,suffocate,unrel_strong,696.9
1050,powerful,suffocate,unrel_strong,778.0
50,blunt,suffocate,unrel_weak,800.8
1050,blunt,suffocate,unrel_weak,886.6
50,cane,sugar,strong,689.9
1050,cane,sugar,strong,616.8
50,maple,sugar,weak,555.7
1050,maple,sugar,weak,645.9
50,because,sugar,unrel_strong,620.5
1050,because,sugar,unrel_strong,625.2
50,alligator,sugar,unrel_weak,714.4
1050,alligator,sugar,unrel_weak,647.2
50,synopsis,summary,strong,712.2
1050,synopsis,summary,strong,755.0
50,plot,summary,weak,750.4
1050,plot,summary,weak,676.7
50,ability,summary,unrel_strong,703.1
1050,ability,summary,unrel_strong,785.5
50,marriage,summary,unrel_weak,712.0
1050,marriage,summary,unrel_weak,780.3
50,spring,summer,strong,651.4
1050,spring,summer,strong,611.3
50,hotter,summer,weak,711.4
1050,hotter,summer,weak,705.8
50,evidence,summer,unrel_strong,651.5
1050,evidence,summer,unrel_strong,759.4
50,force,summer,unrel_weak,628.9
1050,force,summer,unrel_weak,698.5
50,rays,sun,strong,644.3
1050,rays,sun,strong,630.7
50,florida,sun,weak,668.9
1050,florida,sun,weak,575.8
50,illegal,sun,unrel_strong,631.3
1050,illegal,sun,unrel_strong,671.6
50,insight,sun,unrel_weak,614.2
1050,insight,sun,unrel_weak,672.8
50,easter,sunday,strong,629.4
1050,easter,sunday,strong,730.4
50,palm,sunday,weak,602.9
1050,palm,sunday,weak,764.8
50,discipline,sunday,unrel_strong,626.7
1050,discipline,sunday,unrel_strong,816.2
50,stick,sunday,unrel_weak,592.6
1050,stick,sunday,unrel_weak,758.0
50,sunrise,sunset,strong,692.5
1050,sunrise,sunset,strong,643.8
50,dusk,sunset,weak,697.4
1050,dusk,sunset,weak,609.0
50,after,sunset,unrel_strong,637.0
1050,after,sunset,unrel_strong,639.3
50,gathering,sunset,unrel_weak,649.2
1050,gathering,sunset,unrel_weak,747.7
50,inferior,superior,strong,683.4
1050,inferior,superior,strong,701.3
50,excellent,superior,weak,674.6
1050,excellent,superior,weak,615.6
50,children,superior,unrel_strong,745.0
1050,children,superior,unrel_strong,705.7
50,ashes,superior,unrel_weak,654.4
1050,ashes,superior,unrel_weak,641.3
50,hero,superman,strong,724.0
1050,hero,superman,strong,745.1
50,courageous,superman,weak,710.2
1050,courageous,superman,weak,924.5
50,paste,superman,unrel_strong,710.4
1050,paste,superman,unrel_strong,860.7
50,final,superman,unrel_weak,677.5
1050,final,superman,unrel_weak,777.7
50,dinner,supper,strong,612.1
1050,dinner,supper,strong,782.2
50,diner,supper,weak,710.1
1050,diner,supper,weak,707.2
50,dissimilar,supper,unrel_strong,689.7
1050,dissimilar,supper,unrel_strong,864.1
50,shave,supper,unrel_weak,721.6
1050,shave,supper,unrel_weak,695.0
50,operation,surgery,strong,668.2
1050,operation,surgery,strong,702.1
50,surgeon,surgery,weak,784.4
1050,surgeon,surgery,weak,710.8
50,broad,surgery,unrel_strong,650.7
1050,broad,surgery,unrel_strong,637.8
50,driveway,surgery,unrel_weak,791.5
1050,driveway,surgery,unrel_weak,606.1
50,gulp,swallow,strong,662.4
1050,gulp,swallow,strong,769.1
50,chew,swallow,weak,710.9
1050,chew,swallow,weak,651.9
50,mute,swallow,unrel_strong,633.1
1050,mute,swallow,unrel_strong,646.3
50,stuck,swallow,unrel_weak,709.0
1050,stuck,swallow,unrel_weak,630.3
50,marsh,swamp,strong,608.6
1050,marsh,swamp,strong,729.4
50,lagoon,swamp,weak,634.5
1050,lagoon,swamp,weak,683.4
50,type,swamp,unrel_strong,836.1
1050,type,swamp,unrel_strong,761.9
50,drugs,swamp,unrel_weak,670.7
1050,drugs,swamp,unrel_weak,779.4
50,cuss,swear,strong,657.5
1050,cuss,swear,strong,679.8
50,curse,swear,weak,589.9
1050,curse,swear,weak,687.9
50,factory,swear,unrel_strong,609.7
1050,factory,swear,unrel_strong,744.0
50,pickle,swear,unrel_weak,581.7
1050,pickle,swear,unrel_weak,728.9
50,exercise,sweat,strong,662.6
1050,exercise,sweat,strong,688.5
50,running,sweat,weak,668.2
1050,running,sweat,weak,663.3
50,teller,sweat,unrel_strong,757.3
1050,teller,sweat,unrel_strong,677.8
50,galaxy,sweat,unrel_weak,634.0
1050,galaxy,sweat,unrel_weak,648.7
50,honey,sweet,strong,612.6
1050,honey,sweet,strong,612.5
50,goodness,sweet,weak,594.3
1050,goodness,sweet,weak,617.8
50,manufacturer,sweet,unrel_strong,579.5
1050,manufacturer,sweet,unrel_strong,627.5
50,physician,sweet,unrel_weak,634.8
1050,physician,sweet,unrel_weak,616.4
50,hammock,swing,strong,755.0
1050,hammock,swing,strong,665.5
50,hinge,swing,weak,615.3
1050,hinge,swing,weak,726.2
50,ordinary,swing,unrel_strong,669.1
1050,ordinary,swing,unrel_strong,764.5
50,license,swing,unrel_weak,670.5
1050,license,swing,unrel_weak,709.5
50,saber,sword,strong,691.9
1050,saber,sword,strong,642.2
50,dagger,sword,weak,604.3
1050,dagger,sword,weak,680.0
50,cashew,sword,unrel_strong,626.3
1050,cashew,sword,unrel_strong,679.3
50,population,sword,unrel_weak,704.3
1050,population,sword,unrel_weak,702.9
50,apathetic,sympathetic,strong,760.1
1050,apathetic,sympathetic,strong,853.9
50,understanding,sympathetic,weak,825.2
1050,understanding,sympathetic,weak,845.6
50,slacks,sympathetic,unrel_strong,840.0
1050,slacks,sympathetic,unrel_strong,805.9
50,rural,sympathetic,unrel_weak,728.7
1050,rural,sympathetic,unrel_weak,901.2
50,apathy,sympathy,strong,728.0
1050,apathy,sympathy,strong,732.6
50,compassion,sympathy,weak,659.2
1050,compassion,sympathy,weak,659.4
50,villain,sympathy,unrel_strong,747.6
1050,villain,sympathy,unrel_strong,770.8
50,boy,sympathy,unrel_weak,866.4
1050,boy,sympathy,unrel_weak,739.2
50,pancakes,syrup,strong,651.2
1050,pancakes,syrup,strong,672.6
50,sap,syrup,weak,672.3
1050,sap,syrup,weak,770.9
50,tortoise,syrup,unrel_strong,741.4
1050,tortoise,syrup,unrel_strong,662.0
50,respond,syrup,unrel_weak,801.1
1050,respond,syrup,unrel_weak,778.0
50,metric,system,strong,574.2
1050,metric,system,strong,707.2
50,process,system,weak,653.0
1050,process,system,weak,718.8
50,magnet,system,unrel_strong,670.6
1050,magnet,system,unrel_strong,722.1
50,truck,system,unrel_weak,607.6
1050,truck,system,unrel_weak,765.3
50,chair,table,strong,599.9
1050,chair,table,strong,615.7
50,seat,table,weak,584.6
1050,seat,table,weak,615.6
50,valuable,table,unrel_strong,583.0
1050,valuable,table,unrel_strong,696.8
50,dense,table,unrel_weak,614.8
1050,dense,table,unrel_weak,699.2
50,label,tag,strong,662.5
1050,label,tag,strong,624.5
50,follow,tag,weak,628.1
1050,follow,tag,weak,773.4
50,kidney,tag,unrel_strong,684.5
1050,kidney,tag,unrel_strong,699.8
50,fat,tag,unrel_weak,690.2
1050,fat,tag,unrel_weak,743.8
50,wag,tail,strong,685.3
1050,wag,tail,strong,733.7
50,caboose,tail,weak,621.2
1050,caboose,tail,weak,825.4
50,pat,tail,unrel_strong,704.2
1050,pat,tail,unrel_strong,733.8
50,cardinal,tail,unrel_weak,679.7
1050,cardinal,tail,unrel_weak,629.2
50,remove,take,strong,595.9
1050,remove,take,strong,694.4
50,possess,take,weak,618.1
1050,possess,take,weak,638.6
50,atlas,take,unrel_strong,612.6
1050,atlas,take,unrel_strong,729.4
50,palm,take,unrel_weak,574.0
1050,palm,take,unrel_weak,740.6
50,comment,talk,strong,580.9
1050,comment,talk,strong,667.3
50,rumor,talk,weak,626.3
1050,rumor,talk,weak,647.1
50,character,talk,unrel_strong,571.9
1050,character,talk,unrel_strong,610.4
50,home,talk,unrel_weak,665.8
1050,home,talk,unrel_weak,575.6
50,saying,talking,strong,751.5
1050,saying,talking,strong,696.6
50,refrain,talking,weak,632.6
1050,refrain,talking,weak,618.8
50,ambition,talking,unrel_strong,699.3
1050,ambition,talking,unrel_strong,632.8
50,jazz,talking,unrel_weak,707.0
1050,jazz,talking,unrel_weak,607.6
50,grow,tall,strong,574.4
1050,grow,tall,strong,655.7
50,building,tall,weak,600.8
1050,building,tall,weak,615.6
50,superior,tall,unrel_strong,608.6
1050,superior,tall,unrel_strong,733.8
50,frog,tall,unrel_weak,643.5
1050,frog,tall,unrel_weak,703.6
50,sun,tan,strong,641.4
1050,sun,tan,strong,783.7
50,pale,tan,weak,642.9
1050,pale,tan,weak,747.0
50,contemporary,tan,unrel_strong,609.2
1050,contemporary,tan,unrel_strong,655.9
50,range,tan,unrel_weak,629.3
1050,range,tan,unrel_weak,701.3
50,temper,tantrum,strong,894.3
1050,temper,tantrum,strong,861.0
50,fit,tantrum,weak,847.3
1050,fit,tantrum,weak,945.5
50,adorable,tantrum,unrel_strong,884.0
1050,adorable,tantrum,unrel_strong,842.7
50,cornbeef,tantrum,unrel_weak,924.4
1050,cornbeef,tantrum,unrel_weak,881.8
50,scotch,tape,strong,597.6
1050,scotch,tape,strong,608.9
50,transparent,tape,weak,578.8
1050,transparent,tape,weak,650.3
50,toad,tape,unrel_strong,650.9
1050,toad,tape,unrel_strong,696.4
50,clarify,tape,unrel_weak,642.9
1050,clarify,tape,unrel_weak,671.5
50,tangy,tart,strong,675.5
1050,tangy,tart,strong,860.4
50,raspberry,tart,weak,836.1
1050,raspberry,tart,weak,788.0
