isi,prime,target,condition,meanRT
1050,maximum,minimum,strong,512.1
50,wage,minimum,weak,552.8
1050,wage,minimum,weak,622.3
50,jaw,minimum,unrel_strong,659.4
1050,jaw,minimum,unrel_strong,593.3
50,fable,minimum,unrel_weak,548.2
1050,fable,minimum,unrel_weak,636.2
50,plus,minus,strong,600.2
1050,plus,minus,strong,540.3
50,negative,minus,weak,601.7
1050,negative,minus,weak,547.2
50,ancestor,minus,unrel_strong,602.0
1050,ancestor,minus,unrel_strong,570.9
50,worst,minus,unrel_weak,490.8
1050,worst,minus,unrel_weak,547.3
50,hour,minute,strong,537.9
1050,hour,minute,strong,504.6
50,second,minute,weak,569.0
1050,second,minute,weak,558.2
50,circus,minute,unrel_strong,521.7
1050,circus,minute,unrel_strong,543.2
50,caboose,minute,unrel_weak,598.0
1050,caboose,minute,unrel_weak,647.9
50,fog,mist,strong,540.5
1050,fog,mist,strong,583.1
50,haze,mist,weak,512.7
1050,haze,mist,weak,532.9
50,entertain,mist,unrel_strong,563.1
1050,entertain,mist,unrel_strong,505.4
50,application,mist,unrel_weak,570.1
1050,application,mist,unrel_weak,531.3
50,folly,mistake,strong,538.2
1050,folly,mistake,strong,554.7
50,apology,mistake,weak,572.7
1050,apology,mistake,weak,496.9
50,wart,mistake,unrel_strong,617.7
1050,wart,mistake,unrel_strong,585.6
50,frail,mistake,unrel_weak,593.3
1050,frail,mistake,unrel_weak,529.9
50,confuse,misunderstand,strong,550.0
1050,confuse,misunderstand,strong,616.8
50,understand,misunderstand,weak,644.5
1050,understand,misunderstand,weak,640.6
50,suggest,misunderstand,unrel_strong,624.9
1050,suggest,misunderstand,unrel_strong,608.7
50,fill,misunderstand,unrel_weak,705.3
1050,fill,misunderstand,unrel_weak,626.7
50,blend,mix,strong,525.9
1050,blend,mix,strong,514.9
50,match,mix,weak,507.1
1050,match,mix,weak,530.4
50,skip,mix,unrel_strong,552.2
1050,skip,mix,unrel_strong,578.3
50,apart,mix,unrel_weak,492.6
1050,apart,mix,unrel_weak,482.6
50,combination,mixture,strong,588.9
1050,combination,mixture,strong,533.6
50,compound,mixture,weak,557.9
1050,compound,mixture,weak,731.5
50,havoc,mixture,unrel_strong,555.2
1050,havoc,mixture,unrel_strong,521.6
50,match,mixture,unrel_weak,523.6
1050,match,mixture,unrel_weak,592.3
50,gangster,mob,strong,496.3
1050,gangster,mob,strong,518.0
50,crowd,mob,weak,552.0
1050,crowd,mob,weak,476.9
50,microscope,mob,unrel_strong,583.3
1050,microscope,mob,unrel_strong,517.7
50,addict,mob,unrel_weak,606.3
1050,addict,mob,unrel_weak,519.6
50,contemporary,modern,strong,515.5
1050,contemporary,modern,strong,520.0
50,ancient,modern,weak,586.4
1050,ancient,modern,weak,508.3
50,opportunity,modern,unrel_strong,558.2
1050,opportunity,modern,unrel_strong,602.5
50,ride,modern,unrel_weak,550.7
1050,ride,modern,unrel_weak,527.2
50,shape,mold,strong,506.0
1050,shape,mold,strong,521.5
50,jello,mold,weak,569.7
1050,jello,mold,weak,558.8
50,tusk,mold,unrel_strong,657.1
1050,tusk,mold,unrel_strong,532.6
50,semester,mold,unrel_weak,590.2
1050,semester,mold,unrel_weak,526.9
50,dad,mom,strong,489.5
1050,dad,mom,strong,497.0
50,grandparents,mom,weak,524.3
1050,grandparents,mom,weak,503.5
50,adverb,mom,unrel_strong,570.7
1050,adverb,mom,unrel_strong,555.8
50,analysis,mom,unrel_weak,514.1
1050,analysis,mom,unrel_weak,565.6
50,frankenstein,monster,strong,510.5
1050,frankenstein,monster,strong,504.2
50,phantom,monster,weak,535.5
1050,phantom,monster,weak,548.3
50,gloves,monster,unrel_strong,529.9
1050,gloves,monster,unrel_strong,505.5
50,soup,monster,unrel_weak,570.7
1050,soup,monster,unrel_weak,512.6
50,weekly,monthly,strong,531.1
1050,weekly,monthly,strong,520.0
50,daily,monthly,weak,500.0
1050,daily,monthly,weak,619.9
50,bathtub,monthly,unrel_strong,559.1
1050,bathtub,monthly,unrel_strong,560.9
50,sponge,monthly,unrel_weak,525.5
1050,sponge,monthly,unrel_weak,592.6
50,extra,more,strong,528.3
1050,extra,more,strong,548.6
50,another,more,weak,516.2
1050,another,more,weak,545.2
50,ridiculous,more,unrel_strong,602.2
1050,ridiculous,more,unrel_strong,540.5
50,convict,more,unrel_weak,458.2
1050,convict,more,unrel_weak,593.3
50,dew,morning,strong,552.9
1050,dew,morning,strong,514.5
50,alarm,morning,weak,527.5
1050,alarm,morning,weak,531.1
50,host,morning,unrel_strong,555.4
1050,host,morning,unrel_strong,573.7
50,can,morning,unrel_weak,563.1
1050,can,morning,unrel_weak,611.1
50,least,most,strong,515.7
1050,least,most,strong,517.4
50,majority,most,weak,564.7
1050,majority,most,weak,521.4
50,robe,most,unrel_strong,529.5
1050,robe,most,unrel_strong,557.9
50,frustration,most,unrel_weak,526.8
1050,frustration,most,unrel_weak,545.6
50,hotel,motel,strong,592.0
1050,hotel,motel,strong,525.4
50,roach,motel,weak,578.4
1050,roach,motel,weak,587.4
50,wednesday,motel,unrel_strong,589.2
1050,wednesday,motel,unrel_strong,530.7
50,shore,motel,unrel_weak,588.5
1050,shore,motel,unrel_weak,497.4
50,father,mother,strong,513.4
1050,father,mother,strong,490.1
50,brother,mother,weak,606.8
1050,brother,mother,weak,559.2
50,squint,mother,unrel_strong,500.1
1050,squint,mother,unrel_strong,513.9
50,local,mother,unrel_weak,603.3
1050,local,mother,unrel_weak,539.4
50,movement,motion,strong,507.5
1050,movement,motion,strong,552.8
50,physics,motion,weak,483.8
1050,physics,motion,weak,550.9
50,step,motion,unrel_strong,547.1
1050,step,motion,unrel_strong,563.6
50,instruct,motion,unrel_weak,583.1
1050,instruct,motion,unrel_weak,540.7
50,helmet,motorcycle,strong,588.7
1050,helmet,motorcycle,strong,562.0
50,harley,motorcycle,weak,574.2
1050,harley,motorcycle,weak,759.8
50,latch,motorcycle,unrel_strong,599.4
1050,latch,motorcycle,unrel_strong,560.6
50,nut,motorcycle,unrel_weak,532.1
1050,nut,motorcycle,unrel_weak,580.5
50,smoky,mountains,strong,572.0
1050,smoky,mountains,strong,544.4
50,heights,mountains,weak,560.0
1050,heights,mountains,weak,515.3
50,carpet,mountains,unrel_strong,546.0
1050,carpet,mountains,unrel_strong,572.8
50,handcuffs,mountains,unrel_weak,510.9
1050,handcuffs,mountains,unrel_weak,660.8
50,squeak,mouse,strong,556.8
1050,squeak,mouse,strong,484.0
50,click,mouse,weak,499.4
1050,click,mouse,weak,502.4
50,coleslaw,mouse,unrel_strong,681.1
1050,coleslaw,mouse,unrel_strong,500.1
50,honesty,mouse,unrel_weak,544.3
1050,honesty,mouse,unrel_weak,533.3
50,jaw,mouth,strong,531.8
1050,jaw,mouth,strong,540.1
50,spit,mouth,weak,551.5
1050,spit,mouth,weak,484.9
50,weave,mouth,unrel_strong,534.5
1050,weave,mouth,unrel_strong,531.5
50,complex,mouth,unrel_weak,503.7
1050,complex,mouth,unrel_weak,506.9
50,shift,move,strong,648.7
1050,shift,move,strong,535.1
50,swift,move,weak,485.8
1050,swift,move,weak,519.3
50,repair,move,unrel_strong,732.2
1050,repair,move,unrel_strong,509.0
50,oasis,move,unrel_weak,594.1
1050,oasis,move,unrel_weak,597.6
50,motion,movement,strong,604.2
1050,motion,movement,strong,554.1
50,backward,movement,weak,785.6
1050,backward,movement,weak,589.4
50,alone,movement,unrel_strong,633.2
1050,alone,movement,unrel_strong,556.8
50,chips,movement,unrel_weak,599.7
1050,chips,movement,unrel_weak,596.1
50,production,movie,strong,590.9
1050,production,movie,strong,540.0
50,twister,movie,weak,543.8
1050,twister,movie,weak,528.6
50,athletic,movie,unrel_strong,609.4
1050,athletic,movie,unrel_strong,658.1
50,earthquake,movie,unrel_weak,632.5
1050,earthquake,movie,unrel_weak,623.0
50,divide,multiply,strong,572.4
1050,divide,multiply,strong,558.1
50,subtract,multiply,weak,557.2
1050,subtract,multiply,weak,687.0
50,retreat,multiply,unrel_strong,559.5
1050,retreat,multiply,unrel_strong,544.9
50,producer,multiply,unrel_weak,613.5
1050,producer,multiply,unrel_weak,555.7
50,kill,murder,strong,535.2
1050,kill,murder,strong,523.9
50,attempt,murder,weak,562.0
1050,attempt,murder,weak,523.7
50,air,murder,unrel_strong,539.0
1050,air,murder,unrel_strong,497.3
50,carbon,murder,unrel_weak,550.6
1050,carbon,murder,unrel_weak,573.6
50,flex,muscle,strong,535.0
1050,flex,muscle,strong,508.2
50,athlete,muscle,weak,585.0
1050,athlete,muscle,weak,518.1
50,chemical,muscle,unrel_strong,539.9
1050,chemical,muscle,unrel_strong,552.6
50,broom,muscle,unrel_weak,523.4
1050,broom,muscle,unrel_weak,572.2
50,tune,music,strong,593.2
1050,tune,music,strong,565.2
50,underground,music,weak,510.1
1050,underground,music,weak,503.1
50,extra,music,unrel_strong,535.5
1050,extra,music,unrel_strong,900.6
50,offend,music,unrel_weak,526.3
1050,offend,music,unrel_weak,592.8
50,tack,nail,strong,547.9
1050,tack,nail,strong,546.6
50,remover,nail,weak,538.5
1050,remover,nail,weak,506.4
50,honest,nail,unrel_strong,545.2
1050,honest,nail,unrel_strong,504.2
50,pike,nail,unrel_weak,661.7
1050,pike,nail,unrel_weak,537.2
50,strip,naked,strong,526.1
1050,strip,naked,strong,516.3
50,party,naked,weak,541.6
1050,party,naked,weak,545.1
50,sneeze,naked,unrel_strong,546.1
1050,sneeze,naked,unrel_strong,582.8
50,team,naked,unrel_weak,481.8
1050,team,naked,unrel_weak,527.9
50,initial,name,strong,511.6
1050,initial,name,strong,537.3
50,designer,name,weak,567.2
1050,designer,name,weak,544.2
50,disaster,name,unrel_strong,532.4
1050,disaster,name,unrel_strong,473.1
50,she,name,unrel_weak,551.8
1050,she,name,unrel_weak,536.2
50,wide,narrow,strong,556.6
1050,wide,narrow,strong,550.1
50,straight,narrow,weak,584.7
1050,straight,narrow,weak,498.7
50,hobo,narrow,unrel_strong,562.2
1050,hobo,narrow,unrel_strong,618.6
50,strong,narrow,unrel_weak,536.1
1050,strong,narrow,unrel_weak,571.6
50,natural,nature,strong,614.2
1050,natural,nature,strong,607.4
50,environment,nature,weak,593.2
1050,environment,nature,weak,513.6
50,government,nature,unrel_strong,614.5
1050,government,nature,unrel_strong,548.6
50,break,nature,unrel_weak,538.0
1050,break,nature,unrel_weak,584.2
50,far,near,strong,607.8
1050,far,near,strong,528.9
50,close,near,weak,522.9
1050,close,near,weak,532.4
50,ore,near,unrel_strong,646.1
1050,ore,near,unrel_strong,513.8
50,suburb,near,unrel_weak,572.9
1050,suburb,near,unrel_weak,570.1
50,organize,neat,strong,597.1
1050,organize,neat,strong,540.7
50,interesting,neat,weak,607.3
1050,interesting,neat,weak,496.8
50,caring,neat,unrel_strong,506.8
1050,caring,neat,unrel_strong,631.6
50,chief,neat,unrel_weak,538.9
1050,chief,neat,unrel_weak,552.3
50,scarf,neck,strong,494.3
1050,scarf,neck,strong,547.6
50,glands,neck,weak,572.2
1050,glands,neck,weak,515.6
50,mask,neck,unrel_strong,529.6
1050,mask,neck,unrel_strong,605.0
50,cemetery,neck,unrel_weak,546.1
1050,cemetery,neck,unrel_weak,605.0
50,bead,necklace,strong,510.7
1050,bead,necklace,strong,520.2
50,jewelry,necklace,weak,601.0
1050,jewelry,necklace,weak,554.7
50,hand,necklace,unrel_strong,524.9
1050,hand,necklace,unrel_strong,566.7
50,muffin,necklace,unrel_weak,575.6
1050,muffin,necklace,unrel_weak,538.8
50,injection,needle,strong,541.6
1050,injection,needle,strong,561.5
50,physician,needle,weak,581.7
1050,physician,needle,weak,609.3
50,sub,needle,unrel_strong,592.5
1050,sub,needle,unrel_strong,493.8
50,kitten,needle,unrel_weak,571.6
1050,kitten,needle,unrel_weak,563.6
50,positive,negative,strong,542.0
1050,positive,negative,strong,663.9
50,not,negative,weak,586.0
1050,not,negative,weak,536.5
50,dump,negative,unrel_strong,546.3
1050,dump,negative,unrel_strong,559.3
50,overpower,negative,unrel_weak,611.8
1050,overpower,negative,unrel_weak,522.1
50,community,neighborhood,strong,585.1
1050,community,neighborhood,strong,522.7
50,suburb,neighborhood,weak,570.1
1050,suburb,neighborhood,weak,595.0
50,scarcity,neighborhood,unrel_strong,547.9
1050,scarcity,neighborhood,unrel_strong,547.0
50,tropical,neighborhood,unrel_weak,560.2
1050,tropical,neighborhood,unrel_weak,604.0
50,niece,nephew,strong,531.9
1050,niece,nephew,strong,577.7
50,cousin,nephew,weak,562.7
1050,cousin,nephew,weak,509.1
50,thinking,nephew,unrel_strong,515.1
1050,thinking,nephew,unrel_strong,498.4
50,captain,nephew,unrel_weak,550.2
1050,captain,nephew,unrel_weak,598.4
50,axon,neuron,strong,644.1
1050,axon,neuron,strong,627.0
50,nerve,neuron,weak,601.6
1050,nerve,neuron,weak,606.0
50,embrace,neuron,unrel_strong,626.0
1050,embrace,neuron,unrel_strong,673.2
50,rumor,neuron,unrel_weak,626.8
1050,rumor,neuron,unrel_weak,649.5
50,electron,neutron,strong,613.7
1050,electron,neutron,strong,627.5
50,atom,neutron,weak,568.2
1050,atom,neutron,weak,639.3
50,high,neutron,unrel_strong,704.2
1050,high,neutron,unrel_strong,693.3
50,portray,neutron,unrel_weak,727.8
1050,portray,neutron,unrel_weak,588.0
50,ever,never,strong,572.2
1050,ever,never,strong,559.1
50,once,never,weak,562.6
1050,once,never,weak,519.7
50,noun,never,unrel_strong,548.3
1050,noun,never,unrel_strong,512.9
50,bias,never,unrel_weak,587.8
1050,bias,never,unrel_weak,537.2
50,old,new,strong,491.0
1050,old,new,strong,527.6
50,meet,new,weak,581.0
1050,meet,new,weak,556.0
50,before,new,unrel_strong,554.0
1050,before,new,unrel_strong,509.5
50,summary,new,unrel_weak,543.9
1050,summary,new,unrel_weak,592.6
50,update,news,strong,568.5
1050,update,news,strong,542.1
50,network,news,weak,564.9
1050,network,news,weak,596.9
50,nuts,news,unrel_strong,610.0
1050,nuts,news,unrel_strong,542.4
50,go,news,unrel_weak,606.8
1050,go,news,unrel_weak,493.3
50,column,newspaper,strong,562.9
1050,column,newspaper,strong,676.0
50,advertisement,newspaper,weak,631.7
1050,advertisement,newspaper,weak,551.1
50,pocketbook,newspaper,unrel_strong,620.5
1050,pocketbook,newspaper,unrel_strong,569.3
50,section,newspaper,unrel_weak,574.2
1050,section,newspaper,unrel_weak,569.2
50,fig,newton,strong,550.8
1050,fig,newton,strong,554.0
50,gravity,newton,weak,589.4
1050,gravity,newton,weak,827.8
50,spring,newton,unrel_strong,535.0
1050,spring,newton,unrel_strong,652.1
50,bullet,newton,unrel_weak,593.8
1050,bullet,newton,unrel_weak,550.8
50,friendliness,nice,strong,553.7
1050,friendliness,nice,strong,520.6
50,evil,nice,weak,488.1
1050,evil,nice,weak,517.3
50,cleaner,nice,unrel_strong,515.0
1050,cleaner,nice,unrel_strong,526.7
50,bridge,nice,unrel_weak,589.6
1050,bridge,nice,unrel_weak,597.1
50,moonlight,night,strong,523.0
1050,moonlight,night,strong,566.0
50,bat,night,weak,532.9
1050,bat,night,weak,550.3
50,doorbell,night,unrel_strong,711.9
1050,doorbell,night,unrel_strong,500.7
50,synagogue,night,unrel_weak,568.1
1050,synagogue,night,unrel_weak,489.8
50,refuse,no,strong,528.6
1050,refuse,no,strong,498.4
50,haircut,no,weak,551.8
1050,haircut,no,weak,539.8
50,huge,no,unrel_strong,537.9
1050,huge,no,unrel_strong,502.3
50,flour,no,unrel_weak,507.2
1050,flour,no,unrel_weak,485.1
50,sound,noise,strong,564.9
1050,sound,noise,strong,510.3
50,hearing,noise,weak,548.0
1050,hearing,noise,weak,547.5
50,easter,noise,unrel_strong,559.9
1050,easter,noise,unrel_strong,504.1
50,action,noise,unrel_weak,541.7
1050,action,noise,unrel_weak,508.7
50,oodles,noodles,strong,581.9
1050,oodles,noodles,strong,593.6
50,macaroni,noodles,weak,620.1
1050,macaroni,noodles,weak,564.0
50,more,noodles,unrel_strong,564.2
1050,more,noodles,unrel_strong,531.5
50,release,noodles,unrel_weak,581.8
1050,release,noodles,unrel_weak,565.3
50,snot,nose,strong,607.4
1050,snot,nose,strong,603.0
50,feature,nose,weak,547.7
1050,feature,nose,weak,579.0
50,guess,nose,unrel_strong,542.9
1050,guess,nose,unrel_strong,516.5
50,crude,nose,unrel_weak,609.4
1050,crude,nose,unrel_weak,541.2
50,maybe,not,strong,503.6
1050,maybe,not,strong,484.2
50,ready,not,weak,467.1
1050,ready,not,weak,514.0
50,corpse,not,unrel_strong,546.9
1050,corpse,not,unrel_strong,532.0
50,lust,not,unrel_weak,563.3
1050,lust,not,unrel_weak,552.4
50,message,note,strong,522.9
1050,message,note,strong,536.6
50,letter,note,weak,540.5
1050,letter,note,weak,613.8
50,sly,note,unrel_strong,544.2
1050,sly,note,unrel_strong,511.7
50,bold,note,unrel_weak,540.9
1050,bold,note,unrel_weak,511.3
50,worthless,nothing,strong,534.1
1050,worthless,nothing,strong,505.8
50,worth,nothing,weak,604.0
1050,worth,nothing,weak,506.1
50,overcome,nothing,unrel_strong,507.6
1050,overcome,nothing,unrel_strong,508.2
50,strike,nothing,unrel_weak,490.3
1050,strike,nothing,unrel_weak,558.8
50,mystery,novel,strong,500.9
1050,mystery,novel,strong,604.0
50,author,novel,weak,537.5
1050,author,novel,weak,671.2
50,cookbook,novel,unrel_strong,750.6
1050,cookbook,novel,unrel_strong,481.0
50,curved,novel,unrel_weak,612.6
1050,curved,novel,unrel_weak,551.7
50,beginner,novice,strong,559.9
1050,beginner,novice,strong,587.4
50,expert,novice,weak,607.8
1050,expert,novice,weak,562.6
50,rod,novice,unrel_strong,633.2
1050,rod,novice,unrel_strong,665.5
50,neck,novice,unrel_weak,626.3
1050,neck,novice,unrel_weak,549.8
50,happening,now,strong,525.2
1050,happening,now,strong,489.5
50,due,now,weak,502.0
1050,due,now,weak,502.6
50,cough,now,unrel_strong,578.3
1050,cough,now,unrel_strong,539.9
50,secluded,now,unrel_weak,560.5
1050,secluded,now,unrel_weak,468.2
50,digit,number,strong,610.7
1050,digit,number,strong,447.7
50,identification,number,weak,539.8
1050,identification,number,weak,560.5
50,shower,number,unrel_strong,566.3
1050,shower,number,unrel_strong,522.6
50,skill,number,unrel_weak,565.8
1050,skill,number,unrel_weak,534.5
50,convent,nun,strong,586.4
1050,convent,nun,strong,526.6
50,habit,nun,weak,611.0
1050,habit,nun,weak,513.5
50,slope,nun,unrel_strong,536.9
1050,slope,nun,unrel_strong,582.8
50,evaluate,nun,unrel_weak,582.6
1050,evaluate,nun,unrel_weak,562.0
50,uniform,nurse,strong,576.6
1050,uniform,nurse,strong,522.2
50,patient,nurse,weak,556.9
1050,patient,nurse,weak,550.5
50,years,nurse,unrel_strong,676.0
1050,years,nurse,unrel_strong,532.5
50,birds,nurse,unrel_weak,529.1
1050,birds,nurse,unrel_weak,523.4
50,cashew,nut,strong,698.0
1050,cashew,nut,strong,516.4
50,crunchy,nut,weak,498.4
1050,crunchy,nut,weak,524.4
50,oregano,nut,unrel_strong,625.1
1050,oregano,nut,unrel_strong,524.2
50,down,nut,unrel_weak,575.7
1050,down,nut,unrel_weak,551.2
50,thing,object,strong,557.2
1050,thing,object,strong,453.7
50,material,object,weak,592.3
1050,material,object,weak,525.1
50,pyramid,object,unrel_strong,506.4
1050,pyramid,object,unrel_strong,537.5
50,lit,object,unrel_weak,506.0
1050,lit,object,unrel_weak,512.0
50,compulsion,obsession,strong,600.0
1050,compulsion,obsession,strong,645.8
50,lust,obsession,weak,550.0
1050,lust,obsession,weak,582.1
50,lamb,obsession,unrel_strong,542.6
1050,lamb,obsession,unrel_strong,595.5
50,interesting,obsession,unrel_weak,590.5
1050,interesting,obsession,unrel_weak,549.6
50,overcome,obstacle,strong,571.4
1050,overcome,obstacle,strong,574.9
50,impediment,obstacle,weak,557.1
1050,impediment,obstacle,weak,558.7
50,steel,obstacle,unrel_strong,546.1
1050,steel,obstacle,unrel_strong,627.8
50,caravan,obstacle,unrel_weak,622.6
1050,caravan,obstacle,unrel_weak,542.8
50,sea,ocean,strong,503.7
1050,sea,ocean,strong,516.5
50,sponge,ocean,weak,558.4
1050,sponge,ocean,weak,599.8
50,dependent,ocean,unrel_strong,520.9
1050,dependent,ocean,unrel_strong,545.1
50,salute,ocean,unrel_weak,560.6
1050,salute,ocean,unrel_weak,520.3
50,turn,off,strong,529.5
1050,turn,off,strong,505.5
50,flick,off,weak,488.1
1050,flick,off,weak,482.3
50,definition,off,unrel_strong,498.5
1050,definition,off,unrel_strong,493.3
50,keys,off,unrel_weak,481.5
1050,keys,off,unrel_weak,534.6
50,defense,offense,strong,520.7
1050,defense,offense,strong,567.8
50,federal,offense,weak,598.3
1050,federal,offense,weak,523.3
50,acquire,offense,unrel_strong,579.5
1050,acquire,offense,unrel_strong,564.4
50,therapy,offense,unrel_weak,566.3
1050,therapy,offense,unrel_weak,607.6
50,frequency,often,strong,510.0
1050,frequency,often,strong,462.6
50,sometimes,often,weak,507.3
1050,sometimes,often,weak,462.9
50,navigator,often,unrel_strong,502.0
1050,navigator,often,unrel_strong,564.5
50,fumes,often,unrel_weak,521.2
1050,fumes,often,unrel_weak,511.1
50,grease,oil,strong,499.5
1050,grease,oil,strong,454.7
50,quart,oil,weak,495.2
1050,quart,oil,weak,508.0
50,treble,oil,unrel_strong,544.3
1050,treble,oil,unrel_strong,516.2
50,lightheaded,oil,unrel_weak,525.1
1050,lightheaded,oil,unrel_weak,534.5
50,alright,okay,strong,507.8
1050,alright,okay,strong,485.3
50,stable,okay,weak,490.9
1050,stable,okay,weak,503.6
50,builder,okay,unrel_strong,525.3
1050,builder,okay,unrel_strong,527.1
50,splinter,okay,unrel_weak,491.3
1050,splinter,okay,unrel_weak,494.1
50,age,old,strong,538.4
1050,age,old,strong,574.2
50,veteran,old,weak,521.2
1050,veteran,old,weak,518.2
